S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
367.15179429298263,150.27874522444384,67.48023503564959,33.466662387901515,22.045248922294174,15.021601126717751,11.449832030051647,8.883240983839835,3347.8066031661856,1002.3723434700075,471.2384863357911,280.96095835205153,226.34029626325747,121.58339237666532,138.5031380867371,85.69359878625995,-0.07999999821186066,0.2800000011920929
363.7107534888145,145.249472298499,68.55964316653134,33.65551209466081,22.269977982405152,15.107041084769222,11.445058295292071,9.010360322239743,3607.7053744569757,1056.2307787806776,455.21740555201063,299.06061441099564,252.12391315453334,136.42503622723578,141.75439891637348,84.78949024516389,-0.17000000178813934,0.28999999165534973
357.8462351531967,138.36086626482356,69.43890709836523,33.81797644476371,22.269053066937786,15.046127346628511,11.547417460678972,8.910130950087261,3774.4977336500933,1022.7782490517791,433.5101480701049,314.89268653764,246.16594426424453,141.3999969583191,140.9288533146022,80.57807784833034,-0.07999999821186066,0.7200000286102295
372.50930528944133,155.89810890265488,67.5939217013871,33.24972617022472,21.87837657422718,14.970277311027221,11.509014547691757,8.910652885772736,3490.337504797602,976.785663111734,441.6136211748166,269.1448033505336,244.09005007049538,141.38343905295022,132.42347190811952,83.22464329100002,0.07999999821186066,0.09000000357627869
367.59183117991597,150.34482536865542,67.74658837629481,33.32712298855288,22.217778662641148,15.007070992336459,11.510162355021256,8.912672559591503,3438.422976018755,956.0286995043994,447.44966606921605,287.80592471469237,227.2344135595587,144.02588515572324,135.0610791698045,90.21969210012755,-0.07999999821186066,0.2800000011920929
358.432125371075,139.17335451651607,69.30287774138034,33.86780640052127,22.158108684911888,15.061835552929212,11.509279727870588,8.885422338825487,3536.9167749029457,1012.8895122759226,448.5117903118526,303.17495002804355,217.92267027734232,138.26170707746405,141.55980905831268,84.20516438323276,0.0,0.6000000238418579
375.0393269431328,158.4216527568609,67.32978011962602,33.426186244803205,21.96343207147593,15.028042524575206,11.508618806527236,8.895801895872696,3448.6088791684138,1047.2534267687956,460.4692787546515,270.3418490886449,236.05912999846083,139.63868719212076,130.0219312274898,82.82131437280172,-0.17000000178813934,0.05000000074505806
352.4119421411876,133.61833881801772,68.87770026511417,33.663745813888795,22.1929944547023,15.099951778714358,11.552041886973104,8.972599546669523,3835.6806124590066,965.9093698205896,469.5192844017717,316.6897520486284,240.34575924042917,143.70480802364602,149.1994972318881,91.86110777424946,0.0,0.7200000286102295
354.9350673827733,135.85462349084247,68.84162789592162,33.994978186619804,22.296714705627842,15.102187079029541,11.501040565687449,8.870990178972368,3892.5700961905177,1000.5627055984694,456.1476691685469,301.6117998007305,234.85737933095797,136.4757055844948,143.37506465329605,82.60129525487184,-0.07999999821186066,0.5899999737739563
360.7738617512143,141.0934031441223,69.66117819828663,33.71971404305323,22.337778595458133,15.193411539307647,11.513272266688093,8.805617652626747,3565.931160988073,1037.962047640468,428.5544732020168,318.09427194285087,231.55541830776068,125.69787253506551,132.78214021341412,86.46074900206771,-0.17000000178813934,0.38999998569488525
365.46168627344247,148.54715626105624,67.82110632694243,33.255451471979846,22.040646410307815,14.988424377299495,11.405483711276911,8.933545451161857,3552.587538200113,1023.4055465592081,443.1384320572729,295.61098077471206,240.08295899582498,131.3424230397671,135.52422446691264,88.60240086126468,0.0,0.20999999344348907
360.42041115102427,140.787233828698,69.54941973949785,33.833403684564644,22.34052722225446,15.070962004104226,11.568405310718472,8.92750184304132,3602.598494881734,1027.4491330116311,449.99618583021055,317.0176091975853,219.9719740877922,130.76788624150862,131.60576658489242,83.03297802601433,0.07999999821186066,0.4000000059604645
365.471969637694,147.50522339612334,68.46616255133597,33.4813974041071,22.129797103365103,15.132134277584337,11.356932396365204,8.963453898723603,3905.1478633255224,979.0250758009428,471.89058669409434,283.9686724114137,238.7161854432346,131.1936649237915,137.00066462495167,86.46495999603597,0.0,0.10000000149011612
376.44332969105034,159.37233955627894,68.05139312541874,33.35509008455086,21.913032119920096,15.04600942794052,11.379719512920307,8.899868695445708,3427.2900852850935,923.5388007268169,445.33738723521975,261.7968131396882,230.72258905320055,140.0222849107814,130.6441263835839,88.60126452597669,-0.25,0.2800000011920929
370.3041160216555,153.90288661459576,67.3492738445416,33.199909174225866,21.947054990717874,15.009985019054369,11.444500747342271,8.986626987747972,3514.571830899141,1045.8311222376044,468.1302585688116,274.24671167827387,241.2165096743894,136.09554206014965,141.27365964709804,82.97186371327135,-0.07999999821186066,0.18000000715255737
359.88897273965506,140.34843012367367,69.35189807088393,33.9951766497379,22.267321970278278,15.159350254552303,11.48479670021024,8.887234390702057,3557.799045975387,1028.908741808173,462.54093420931997,314.79118033924715,238.84394061485418,141.77661949180964,136.25845775729275,87.84784851101548,0.0,0.6899999976158142
371.36255290841746,154.99695761704962,67.81916794511393,32.925210837267684,21.74377974809931,15.116200857003612,11.326905078059664,8.822692463037471,3387.6323780042535,1027.190441114736,468.992967730325,281.9420477398936,230.325497645071,128.9670872479664,134.6863546362844,88.07321236157038,0.0,0.10000000149011612
353.18236753230906,134.3544539833024,68.66431845785665,33.68427811468512,22.355676030750143,15.208387704349201,11.58901104186291,8.900505998349265,3767.247255241305,916.9925546308334,468.75223777815586,320.6758308648309,261.4998030379764,138.74339461701302,140.6591361679522,85.50062784853502,0.0,0.699999988079071
369.79624432180816,152.9696531858158,67.6590454141542,33.327510420460364,22.059081452165575,14.999627485007695,11.425202915914781,8.931680487213365,3341.0182523177573,1008.5625221460593,459.12879295365934,284.6259876843503,234.13564844638128,141.67952424990202,142.68214617968474,91.2882538291138,-0.25,0.8899999856948853
380.83975692007965,163.21671650558454,68.74150623868212,33.22837564026698,21.842341983705825,15.01642510838178,11.424374765853159,8.905691433387688,3461.5493435960875,972.3662024122696,431.0518943723712,260.13728906744024,227.01215318870064,130.05175036471442,121.66875031624357,91.18147837435185,0.17000000178813934,0.05999999865889549
359.869070081287,140.06329578261943,69.66444160046967,34.04723528839634,22.26515889755296,15.053092466213911,11.48749491961947,8.841618481967886,3858.505299418026,1051.6422911763564,407.01460597109735,315.94953350016937,232.16454450259238,131.23126889288105,146.6094261249935,83.74904106789063,-0.07999999821186066,0.8899999856948853
367.8947001510094,151.08130764276456,67.77513675808193,33.24245940090566,21.94887418168409,14.942426805387953,11.49858048572766,8.923961729894856,3330.90573478662,984.9995134426248,440.67266726263387,289.824513602734,231.13840076945806,131.2710068615312,140.18751830588175,80.81158250875374,-0.25,0.4000000059604645
368.7173875214632,151.34104033196266,68.02346491824092,33.54885558286242,21.909432609589505,15.09094654271648,11.487931711920112,8.879000684014047,3614.903349544191,1106.254390359959,465.31390811274366,282.16227413938066,237.7752091593451,137.8591721887661,133.87682935120733,82.37113208790034,-0.07999999821186066,0.09000000357627869
372.68860665662703,156.4807881418291,66.9894287781357,33.31548452392493,21.9428068171274,14.988829433161053,11.560238452964038,8.987476390675537,3372.451064566443,1023.5837160046831,443.2804910667799,266.24368011111767,234.4337321034295,143.36268753155795,131.2575751949402,80.86012146007555,0.07999999821186066,0.09000000357627869
364.42580194497356,146.2351593532882,68.77747429294556,33.387690412966336,22.210071672812,15.09269062743536,11.428512030418835,8.966243193751817,3515.7680798783535,1085.7319716795091,489.61227461748604,306.59830099103567,226.65651780589178,138.77684723274925,142.02356935561033,90.76743043876705,0.0,0.20999999344348907
369.61155309694476,153.03651590266156,67.70257686667343,33.39717300037085,21.891618581146336,14.88993799533565,11.413703085952244,8.746003967217785,3496.5483126396157,1038.300736390729,463.5798272727443,278.1888959221984,224.98760612581685,128.08310931233882,135.72584129863517,84.36510737722942,0.25,0.6100000143051147
354.6223321573667,135.36742867332197,69.24609142369683,33.65235102120755,22.328893022178924,15.119834768814009,11.604388614924007,8.893703950359782,3861.424732511419,1007.0082661102118,434.42570101592645,323.45051776693555,226.67891787846216,145.62015393369245,146.7440678291899,83.16307160021239,-0.07999999821186066,0.6000000238418579
360.60400806997694,141.12441981020913,69.22396307727321,33.95545551148363,22.339823048236475,15.171495983942993,11.57554435100822,8.969228609353696,3746.9472431586973,1000.3618758638509,481.84164762903396,314.6634043786518,247.46822274486388,137.0743307959833,143.55173721367427,87.06027294661632,0.07999999821186066,0.4000000059604645
357.56576031883316,138.23676903123277,69.38989743679724,33.62685480843621,22.327673790642045,15.151944830093422,11.465996850399598,8.921289539709868,3707.643008215307,1007.7347858976863,430.3798770056159,313.91765205924395,215.35836135393,130.81147583796297,139.921124741016,92.08501553292716,-0.07999999821186066,0.7099999785423279
373.25151207510044,157.2721080260889,67.080012908742,33.11057725679264,21.904232890846064,15.042665363277148,11.45147087448791,8.848809893163066,3537.5609821194157,1052.42519247793,442.44901801265723,265.7032234950039,237.4024494044511,140.16639805323382,132.151508890825,89.34392405787216,0.0,0.029999999329447746
372.5377290468781,156.56741915475425,66.81769258563408,33.215607540407404,22.079153252295292,15.06987529313291,11.43363851152326,8.874009210226562,3574.9741788721285,1054.5462106234886,459.1941258076302,269.1931189926449,246.40691411598473,146.87526007815006,136.39226655743204,76.83799111535053,-0.25,0.28999999165534973
368.06144446725114,152.1321381723536,66.63841048715342,33.11477859219645,22.099671627327716,15.11375620930301,11.5524217999297,8.947605920981998,3138.8237172024774,1016.5542737421554,441.8028058886423,270.2864143503666,247.93316400545737,137.64787127716184,142.89484348394276,85.39710690007861,0.0,0.10999999940395355
360.87418957417543,142.00823722312828,68.85053087088524,33.83858983503928,22.205374110085206,15.227941990153813,11.510094621321029,8.908777169113353,3840.435514061915,1031.8735476801314,452.06382654697165,299.0057160697741,226.26419038594983,126.3259188412199,151.37490141765787,81.64335694083934,-0.07999999821186066,0.2199999988079071
378.90281017864913,161.35318318379393,68.53623639072931,33.46014264819038,21.79264279390972,15.049435914510958,11.40189254536085,8.85943931123168,3220.2352537769766,953.0357737594906,424.8639889386572,268.66674407081797,240.2439258280325,124.89497731287797,132.49447107489036,87.4766279272287,-0.17000000178813934,0.05999999865889549
372.4640260124409,156.5627759645654,67.07002655561224,33.28128114139987,21.752564061735168,14.909095990107149,11.430883114548683,8.968981298158546,3437.203405886971,999.4996492226377,433.9759691312188,260.90330944894066,228.6958372299094,147.34885657284923,137.36385924399258,83.52747948918271,0.0,0.05000000074505806
362.02427057029087,143.3391198180848,68.75567757140246,33.851070810574356,22.178306595686973,15.092370877666907,11.493397078822603,8.918490482093599,3716.747366229372,997.4092439588786,463.8539266578177,291.71652843518274,231.4874785058694,135.4257977164048,138.3210880484548,79.63266073741039,-0.17000000178813934,0.4099999964237213
365.60005429187186,147.22503199753336,68.69617775448116,33.573284095073184,22.186246560087252,15.159227686324133,11.421067131965412,8.911100505634062,3541.691323202209,1036.5097908069542,435.89585334811306,297.79786531523916,234.36575365659908,137.98625002793892,140.59097084706647,83.0393096021577,0.07999999821186066,0.18000000715255737
364.3628334450586,146.18304435112654,68.46729192376858,33.68720972603698,22.16972404721115,15.071206598565874,11.519372360913266,8.849385555432246,3672.547021883259,1009.779163250339,446.7358547127313,305.5850402996312,227.3760845738764,124.27082589388539,144.71891359470638,88.90490098117613,0.07999999821186066,0.1899999976158142
359.9672999579319,140.27154514138792,69.65956653319182,33.87958313422321,22.169567384542074,15.192833834908393,11.432893428831955,8.956124480348738,3808.8203116396917,1052.647240688952,462.9435052074291,310.45026724071187,225.41268713055948,132.5542242497932,145.80724773054135,83.43439149590507,0.0,0.2800000011920929
369.5870772996596,153.10361594799795,67.61645695335446,33.15718228973627,21.937819537844163,15.03495685538659,11.396371183288018,8.877130879208284,3426.8547010381126,1030.623321086405,477.8138881202227,277.0579518292624,227.54474774560208,138.30347823592177,143.03974858203807,87.11578051427777,0.07999999821186066,0.09000000357627869
368.5957321575821,151.5647385527008,67.86955610118426,33.134067207137356,22.22252786655482,15.031548734693423,11.549552425471504,8.894064070859413,3451.992315864953,978.0862174158578,442.35685003466375,286.56673014001956,233.3486569202633,143.4416582613605,139.68145818111987,87.21597536359603,-0.17000000178813934,0.20999999344348907
371.4873898293989,154.94824802861638,67.62011381410358,33.3679761830926,21.80885334239346,14.955717506307941,11.395344103134288,8.806191068923006,3336.8442770673923,1065.8863181816191,447.18518615912666,268.90323922480144,231.60110478790654,143.38687569236924,134.67290351575002,82.06563446635106,0.07999999821186066,0.05000000074505806
365.85147642243163,147.17775634978577,69.0166960701923,33.589228609638845,22.156299819764566,15.10296873796703,11.421265903205972,8.876912095566299,3749.6764972664323,1023.8287702533534,443.1918035757785,290.85689561679015,210.70985757035723,138.78602941764586,139.21320699467114,88.04543904118084,-0.07999999821186066,0.3100000023841858
370.2949950232114,153.52858734823056,67.3777810785771,33.44857317568449,21.993022840927363,15.102684328188182,11.482124421558364,8.935727168922968,3472.634117066829,1014.0744787450881,496.41911951156675,272.38396237189613,239.38988200103944,138.6315541140692,134.53448318806147,85.5415022245217,0.0,0.18000000715255737
372.5718683772126,156.30792851838441,67.49195362844044,32.9964579889945,22.02881431684208,15.006615314170682,11.453138240269869,8.816212128717476,3429.5540937199753,963.9457234241808,461.72582475338623,268.6974943721118,237.0403466578181,135.6299955718472,136.81926756786822,85.19443630820051,0.0,0.05000000074505806
371.9402044757984,155.5574085697475,67.67744652731233,33.04310482863229,21.83567052631417,15.044257352671325,11.467928650057836,8.878263929799274,3414.322191818057,994.7379027819231,444.07641146761523,278.0775319118127,240.480240963482,144.77167261844806,128.15404369229788,85.4920661989328,0.07999999821186066,0.11999999731779099
355.2750236500132,136.2882254222281,68.85752020645926,33.83597065039797,22.304955784230717,15.157537104224119,11.49908626305911,8.874729760855834,3777.0853271201,1030.7305001065802,431.52890467782737,320.70911017456746,230.53771083147072,144.80995637744292,140.65778248582487,88.17964901778075,-0.17000000178813934,0.699999988079071
353.66251065795035,134.65106012774402,68.93448053165775,33.8117955101731,22.26572210485015,15.0908386451232,11.512772339889091,8.925009855212457,3669.800378799626,1045.7661848619202,459.6929683169169,317.8953770096871,235.74488367862122,129.3310564193565,144.77353905096862,86.18148811346249,-0.07999999821186066,0.5099999904632568
362.5751660907756,143.83090558017796,68.80027622089136,33.87192780950111,22.17583324271222,15.053965519006313,11.515215866318798,8.842275230329378,3746.9073804840386,1040.6022405344497,481.5192653624743,300.481603377215,227.68803984848765,136.46679570180453,143.25819903533727,87.15908614081944,0.07999999821186066,0.6200000047683716
363.3509505910858,144.65136601267895,68.7731734564367,33.8335564641377,22.1801660389884,15.101622173447797,11.495463650531129,9.00132993984235,3542.6842932418226,1100.9606994757676,445.6714417028722,309.5503189603807,213.22693838038327,145.41954329771502,136.7177538251863,83.19429831649515,0.07999999821186066,0.2800000011920929
359.95970009817944,140.5589571689868,69.31891613091854,33.84387156175641,22.241839419061723,15.171024533731684,11.515458723359467,8.903988502983518,3739.920971270248,1032.7333175086317,424.99587003444765,306.5093302862234,229.84076917619777,141.35837991132283,146.15868406211106,79.27500421329975,0.17000000178813934,0.7900000214576721
367.17553747409386,149.63771513533158,67.65336792089664,33.70595903937052,22.202541966509038,15.122642843312445,11.499846715386894,9.029869878208588,3644.540665932943,975.4392814834227,480.6873541290483,289.641043117102,245.57779760732365,142.89719675899065,126.23918728277548,84.56249385545692,-0.07999999821186066,0.05000000074505806
363.270032113777,144.53190668913493,68.89468937838399,33.6710929527005,22.238758721493006,15.02734447799741,11.445486265337452,8.995861115935737,3716.285109286751,1062.2433761984603,422.37896344500456,292.7022732486838,246.74462157849104,136.99090512483562,143.36172406723753,83.12797639798616,-0.17000000178813934,0.7099999785423279
366.9503744316487,147.80374018776067,69.33602292765443,33.73046162316921,22.15788271734274,15.09510126884044,11.453894817219343,8.95928504024633,3561.4334066291917,1045.4028676576347,442.7029656275205,293.25974354999863,214.40245346510576,131.63468557723454,137.18264405751148,83.5101948278944,0.0,0.07999999821186066
369.67784343634537,152.9347297704068,67.31532721839947,33.51353490773308,22.06086834980103,15.080331392785686,11.49841159656114,8.923859912455791,3406.3435241670895,1002.9262710332551,459.2109653261136,278.1881149969429,253.8491938086862,143.31283034942584,132.39478407267632,88.60164462332982,0.17000000178813934,0.6000000238418579
370.3314328334864,154.17117507925136,66.94278013690379,33.44885474582669,21.795414567777556,15.001587252642803,11.48412200074308,8.926621012667567,3348.701514390077,1031.4491095302237,427.74884633001466,277.6912962963097,232.28861724460137,142.8080523552649,138.98960956680497,81.14344929144005,-0.17000000178813934,0.09000000357627869
365.7607155117736,147.64978062440377,68.34494871574162,33.845943556585574,22.035185372384024,15.05079512492777,11.532950982164655,8.869641938989266,3859.9368106317925,1083.8743618627411,466.4600342063857,288.26751687863674,243.47963926458317,132.5603012239265,137.18013925863988,85.7780777723276,0.0,0.2800000011920929
375.2990367030085,158.51077155040437,68.20029381735368,33.057245112174634,21.718926160507312,14.95175882353541,11.428645819387851,8.890123529855678,3407.5191690212146,1042.593735332791,483.5457570046831,260.45353406129504,223.89214203365495,139.76132399474199,138.258782637332,85.49508719390087,0.07999999821186066,0.10000000149011612
366.3907446387758,148.32135251419493,68.46470208629904,33.38319437359891,22.205799384757217,15.144070553126364,11.597373299009028,8.876643588579379,3685.242902084463,1037.1328650548378,457.3306291901399,288.92910963444837,238.26414826085494,144.6647517086994,138.04493811181786,79.60269462376759,0.07999999821186066,0.1899999976158142
377.85988560077493,161.2218654948831,68.038373178954,33.02472133969645,21.870536453558962,14.943395380873401,11.470916240039037,8.831601059170719,3274.18424098298,983.4310142273649,442.5867937395141,268.4416544945143,229.7305827934635,119.32093260868119,128.46026606694247,83.41883718021202,0.17000000178813934,0.1899999976158142
375.5797555807159,158.91999256476527,67.35955809304961,33.39201675703169,21.974241630745688,15.043679826356042,11.438655918561633,8.991070649792626,3544.041467877448,996.6057530887599,443.22222537331066,263.67336244386775,222.76949722343375,140.80616185163612,135.2401080135691,84.06161667341418,0.25,0.5
381.9929171403793,164.29567185082317,68.75353634191609,33.31328228272955,21.850919415992877,14.94113332731309,11.49866267491867,8.875225994939667,3312.627928631039,926.9690542163867,405.691138158699,266.4099373765384,232.09228729476285,132.44200426185964,130.87115348441904,84.54852710155346,0.25,0.38999998569488525
356.46176948477336,137.07065354725384,69.25439829414115,33.75582816714601,22.34275277096609,15.107950145366114,11.494227338912324,8.98486976811153,3823.298316044141,1025.8296021465426,477.8148988111706,312.8468830304358,238.58150949604797,132.41977378010228,147.2945382838478,93.37083566624425,0.07999999821186066,0.6800000071525574
361.94435852870475,142.58635775438663,69.34184017983306,33.790887779883185,22.328636733441165,15.197562343712873,11.386831962060517,8.894499351156039,3812.555111742824,1009.7242310898415,465.88640696373176,305.7718919255729,241.46240742216253,137.84809933819542,141.75971309259532,87.53549751409373,-0.17000000178813934,0.8999999761581421
356.9813756830986,137.33927716197934,69.4046338003127,33.99030292597382,22.263488825790553,15.134034793585455,11.48126401264389,8.908744417652267,3700.61060360768,1059.3269328883632,422.46933968543783,322.1096581483521,243.71633618537973,132.23942667696596,135.0191491093782,80.11123075511112,-0.17000000178813934,0.6200000047683716
353.9809191618902,134.83646425712146,68.94674668537859,33.79536847008584,22.35588850538827,15.125577922652743,11.536968026081196,8.881628638699457,3633.6303709104695,1014.2251851266589,454.65935350463843,319.3813244028469,232.16683338237158,149.55119278615453,146.94020711765688,85.31228460226698,0.0,0.8899999856948853
356.09623047464237,136.71958746177017,69.24471032944548,33.80409371071189,22.3620976545524,15.21221630839569,11.478345911972234,8.867999931755904,3817.634581686042,1013.5515411067204,496.06063894654346,315.8005473592374,238.03979440036255,129.54073877437096,139.6007106161551,88.35297440000393,0.0,0.8100000023841858
356.1636788045714,136.98369683293407,69.10449914170394,33.74526781519247,22.26413624023427,15.192828956956166,11.52604329566581,8.86434966888812,3701.5112852804186,1010.6424637102458,420.93150560234324,321.8371606186108,243.89666013434606,136.5379221002811,147.93345628357474,81.67098163500296,-0.07999999821186066,0.5099999904632568
371.4428353902985,155.56944451462897,66.8398245179184,33.28013612535572,21.86799739922234,15.001881648673848,11.437104334577091,8.876943749458313,3460.295293091708,955.0966791726241,460.88158820781825,270.2854878819272,234.24418392397823,136.91172311942051,134.4489304776137,84.49079159338025,0.25,0.8100000023841858
353.0081507255501,134.23911789490515,68.71000612203649,33.7920573387671,22.19332300328543,15.237383289916709,11.521451958448651,8.873739914145245,3731.4451134661504,1005.612102729884,455.6986537229921,314.92905198886723,247.98980416040135,138.2423431075146,147.61031336927445,82.33536163790394,0.07999999821186066,0.6899999976158142
351.4081481147877,132.76077593884904,68.60741514586465,33.68983628460693,22.299361527523057,15.158431008326595,11.524123739565493,8.877479427863896,3893.465990719594,955.7232403149168,445.12209279201375,319.05511830828794,243.37667049052612,132.26467121584028,133.34073422164414,85.62215451804384,0.0,0.8999999761581421
369.20856412864623,152.8917027264422,67.16779845435944,33.28521780656662,22.00950726710897,14.985474811215363,11.479123234034594,8.928198057675944,3343.664818222394,999.8778701858128,414.5462570039494,280.2209620308196,239.73795830049332,139.6085207425857,133.46604525788226,87.93911391646446,-0.07999999821186066,0.10999999940395355
360.87743530203556,141.45547360146963,69.33812522814048,33.82272194761837,22.288088587099207,15.274197690908736,11.43032932808363,8.823249764709093,3917.630094598897,999.6468438249559,465.5769129257914,314.7794022962151,249.7717009829842,130.266236825889,142.0637201518304,81.16766819461643,0.0,0.4099999964237213
361.31780227946797,142.26280148695332,69.03899716545548,33.87994236797438,22.144229951040902,15.111045163468585,11.495246065872438,8.892963137450117,3574.883462499726,1040.033187510981,473.7811135373409,315.00266084536656,218.5621187572689,125.95944642075247,142.3433714018978,86.24256125105305,0.17000000178813934,0.8999999761581421
376.9989454084434,160.0847630020292,67.95964327631981,33.15610164524087,21.920247955627143,15.070347591178772,11.454065823906957,8.955645103770504,3379.292759721142,994.9519365652238,472.44504663069563,263.3349886261392,233.73828160977385,135.00989715876216,136.17426457220452,85.15825849622301,-0.25,0.1899999976158142
366.6028266906078,148.91093595596982,68.06488748125501,33.49288110326491,22.23272251577915,15.069902760649615,11.465788041539584,8.928945213379503,3506.700893387916,1057.713309157218,485.4747975698231,283.39738568000206,219.49836969790994,141.2562634939785,147.1724819279475,88.39487067403061,0.17000000178813934,0.49000000953674316
351.3749834994026,132.87362869306338,68.6783224317343,33.60554708207714,22.172940887728355,15.193138250098457,11.493711670824167,8.863443908677084,3858.1887786543593,984.051060065225,423.34756871010205,316.2215756205933,234.65658822267054,144.27744759007797,148.90838545572396,84.62857620382222,-0.07999999821186066,0.8999999761581421
370.94895340222104,154.50493285905256,67.52907436883399,32.988051583750895,21.914914314541427,15.061419614588521,11.476771521551191,8.970789967211704,3454.8494772760564,1057.577474108832,482.99587971994936,273.8259009492035,240.72173052302446,128.8961372665576,134.1921325956335,85.09427614245661,-0.07999999821186066,0.10999999940395355
370.97245302613044,154.100674066622,67.74050066057234,33.26745784184587,22.008962862410137,15.077531777275833,11.444642937460088,8.852186463896569,3221.7112724885774,1037.2911115439342,432.9688092048476,280.13257036878196,246.21750327598312,138.2201767423051,131.64129830605498,79.45909151914935,0.07999999821186066,0.11999999731779099
360.8568029443464,141.70703568767857,69.09031737637011,33.945317403976226,22.257704203767624,15.073377289242398,11.43573870880738,8.879367989547418,3603.736288955361,1053.4580703255913,443.75979845527024,313.245752733289,238.86920141235927,128.13203641828235,149.59501490720734,88.80388732747515,0.0,0.28999999165534973
373.2202696656554,156.5761097127855,67.848787378671,33.275568403806425,21.864558845465712,14.874411101744933,11.362255481735312,8.8803114576104,3182.596841322287,1033.949082364792,470.10353157551253,266.51701021046995,224.39977529132966,136.33931259583733,140.82175088551884,82.79366482516771,0.17000000178813934,0.38999998569488525
362.7571915553274,144.25882052065955,68.45697724587073,33.808704805519575,22.262725121937073,15.192587041496854,11.441192666871874,8.855789944904528,3664.3120867876405,941.5095848838819,482.99601277293493,314.29613476148876,230.38654365622344,126.31158608905804,128.19625520174202,80.82031658703487,-0.17000000178813934,0.30000001192092896
375.05177412595776,158.19779363074093,67.82818508491782,33.34498672628659,21.88599605897978,14.877429408241554,11.493269248285204,8.892023373393918,3510.079012473522,1009.243124119007,452.14990351280943,265.0567551017186,235.75692590806293,135.01313190619564,136.79608283982145,90.06897373132944,-0.17000000178813934,0.05000000074505806
363.6977135772104,144.69036722622275,68.84600892124054,34.008257524433425,22.232259354487063,15.192990006807458,11.480460611953019,8.869464114314349,3595.2761446268796,1041.4091549557402,449.8039930714391,299.9891724905801,218.56431219071135,140.38978667221335,140.3282835956943,82.13927987413513,-0.07999999821186066,0.28999999165534973
371.77863805927035,155.0976176895339,67.8720459883895,33.161695798668546,21.673390453458754,15.067681530903771,11.464705300403201,8.881425237199172,3528.978862664239,990.9003914874557,393.8209644583102,280.5084771131699,223.59497311231067,140.5558064306075,128.7004793951187,84.16857982751968,-0.07999999821186066,0.10999999940395355
